date,000016.SH,000300.SH,000905.SH,038.CS,H11008.CSI,NH0200.NHF,Au9999
2009/4/9,1847.165,2517.669,2915.024,128.234,130.11,1709.0809,194.58
2009/4/10,1895.159,2595.53,3009.376,128.237,130.22,1759.7319,194.75
2009/4/13,1939.558,2656.518,3050.372,128.18,131.85,1782.2672,196.05
2009/4/14,1949.022,2676.872,3099.429,128.267,130,1750.5185,197.59
2009/4/15,1943.35,2686.99,3143.821,128.314,129.77,1788.9261,196.2
2009/4/16,1943.214,2687.106,3159.26,128.327,130.14,1834.2802,196.59
2009/4/17,1920.309,2650.691,3119.419,128.447,130.2,1814.2282,192.66
2009/4/20,1956.777,2707.667,3205.884,128.515,130.18,1794.4388,191.91
2009/4/21,1930.572,2675.442,3205.076,128.536,131.41,1724.4601,196.03
2009/4/22,1874.751,2576.281,3042.638,128.527,131.36,1697.7015,195.42
2009/4/23,1876.424,2593.564,3059.709,128.546,131.01,1717.2079,196.37
2009/4/24,1860.748,2572.888,3036.761,128.581,131.13,1666.9712,200.29
2009/4/27,1827.471,2513.292,2916.114,128.629,131.06,1665.5606,200
2009/4/28,1826.136,2518.531,2959.952,128.661,130.96,1660.3837,197.2
2009/4/29,1901.068,2605.37,3040.04,128.794,131.17,1691.194,197.12
2009/4/30,1895.7,2622.926,3086.217,128.849,130.02,1718.7084,197.75
2009/5/4,1957.94,2714.301,3190.254,128.935,130.98,1795.0077,196.7
2009/5/5,1960.98,2727.014,3220.615,128.919,130.91,1760.0833,198.3
2009/5/6,1980.2,2764.979,3264.579,128.998,130.52,1793.9881,198.4
2009/5/7,1991.167,2767.076,3242.626,129.072,131.22,1798.2753,200.1
2009/5/8,2022.953,2789.219,3257.588,129.199,130.35,1817.4062,200.53
2009/5/11,2000.775,2725.316,3134.573,129.264,130.83,1746.9705,200.85
2009/5/12,2035.976,2788.562,3212.139,129.337,130.38,1759.9736,200.67
2009/5/13,2053.802,2814.005,3234.151,129.529,130.9,1785.3645,203.11
2009/5/14,2021.56,2792.597,3246.557,129.625,130.57,1727.6195,202.19
2009/5/15,2022.301,2796.116,3270.738,129.79,130.72,1741.8234,203.18
2009/5/18,2029.06,2810.573,3295.651,129.847,130.5,1715.2027,204.62
2009/5/19,2050.046,2840.084,3325.531,129.871,131.09,1765.915,202.46
2009/5/20,2019.41,2812.865,3306.474,129.894,131.11,1739.1782,203.74
2009/5/21,1972.468,2750.01,3247.475,129.866,131.33,1726.0407,207
2009/5/22,1967.661,2740.677,3254.534,129.738,130.88,1735.1169,208.61
2009/5/25,1970.98,2752.716,3271.501,129.722,130.9,1744.0191,209.05
2009/5/26,1945.496,2719.764,3274.849,129.689,130.88,1723.6583,209.23
2009/5/27,1991.285,2759.712,3276.748,129.746,131.47,1741.8015,208.69
2009/6/1,2076.877,2858.342,3332.337,129.73,131.4,1808.5816,215.68
2009/6/2,2074.757,2865.099,3353.922,129.738,132.45,1808.2296,213
2009/6/3,2149.577,2939.387,3380.188,129.702,132.28,1835.197,216.4
2009/6/4,2174.015,2953.751,3375.873,129.593,131.47,1807.447,213
2009/6/5,2160.416,2939.306,3355.778,129.565,130.9,1857.4953,215.5
2009/6/8,2186.474,2948.478,3350.238,129.551,129.87,1839.8452,209.5
2009/6/9,2197.145,2960.556,3366.911,129.609,130.89,1851.2225,209.69
2009/6/10,2212.191,2989.595,3403.208,129.589,130.57,1867.4402,210.95
2009/6/11,2196.726,2961.629,3382.997,129.382,130.85,1861.6356,209.93
2009/6/12,2156.534,2906.286,3309.587,129.315,129.96,1850.2043,209.39
2009/6/15,2217.38,2966.192,3356.714,129.392,130.1,1815.9515,205.89
2009/6/16,2207.622,2961.22,3349.35,129.389,130.35,1814.4145,206.29
2009/6/17,2236.076,3010.588,3403.962,129.428,129.95,1816.4371,206.48
2009/6/18,2283.532,3057.428,3431.281,129.405,130.62,1813.0064,206.78
2009/6/19,2309.224,3080.001,3434.055,129.281,130.63,1812.9045,205.8
2009/6/22,2320.75,3082.563,3405.13,129.211,130.15,1791.5545,205.69
2009/6/23,2331.505,3083.895,3392.112,129.12,129.24,1776.3422,203.03
2009/6/24,2336.08,3120.73,3431.444,129.029,129.93,1792.8382,204.21
2009/6/25,2335.923,3117.921,3427.473,128.985,129.87,1810.9015,205.9
2009/6/26,2344.398,3128.421,3448.461,128.844,129.73,1840.7962,207.81
2009/6/29,2391.07,3179.972,3476.788,128.927,129.68,1826.9795,206.25
2009/6/30,2380.9,3166.474,3452.263,128.943,129.89,1848.1369,207.41
2009/7/1,2440.897,3237.903,3503.754,128.896,130.08,1838.7176,205.16
2009/7/2,2481.071,3282.359,3540.509,128.932,130.38,1828.6255,206.47
2009/7/3,2508.282,3327.135,3584.858,128.906,129.39,1823.8334,205.75
2009/7/6,2549.49,3374.753,3592.64,128.836,129.22,1807.4751,203.8
2009/7/7,2516.989,3340.493,3589.187,128.771,130.49,1829.9134,203.36
2009/7/8,2502.154,3352.269,3633.433,128.7516,130.26,1812.2071,203.68
2009/7/9,2531.981,3396.304,3701.79,128.3599,131.63,1826.1969,201.3
2009/7/10,2519.075,3398.31,3719.97,128.3227,130.71,1823.0722,201
2009/7/13,2467.485,3361.011,3754.344,128.2115,130.5,1797.1904,200.68
2009/7/14,2548.769,3454.753,3813.876,128.162,130.67,1822.2165,202.76
2009/7/15,2576.776,3493.305,3848.632,127.8981,130.76,1867.6728,204.14
2009/7/16,2598.074,3501.24,3829.207,127.4897,130.79,1874.4056,206.19
2009/7/17,2604.354,3519.809,3852.863,127.2972,130.67,1890.5155,205.91
2009/7/20,2652.026,3591.123,3919.426,127.1287,130.11,1934.6367,207.75
2009/7/21,2622.712,3539.832,3824.288,127.2033,129.4,1913.226,208.2
2009/7/22,2677.151,3606.924,3894.563,127.408,129.62,1911.1894,208.08
2009/7/23,2717.23,3651.969,3933.113,127.4692,130.01,1921.7292,209.41
2009/7/24,2743.025,3667.556,3907.967,127.3456,130.09,1943.4003,208.55
2009/7/27,2805.039,3743.626,3972.644,127.32,130.02,1985.6493,210.06
2009/7/28,2799.312,3755.818,4022.91,127.3678,129.95,1988.8513,209.86
2009/7/29,2671.593,3558.508,3764.64,127.3271,130.11,1930.3271,205.81
2009/7/30,2754.189,3634.818,3803.124,127.3046,129.93,1952.1239,205.02
2009/7/31,2816.886,3734.622,3928.584,127.1799,130.01,2024.7308,206.26
2009/8/3,2837.737,3787.033,4020.266,127.1498,130,2078.9462,209.4
2009/8/4,2810.259,3786.615,4069.346,127.1925,129.8,2085.6033,209.89
2009/8/5,2761.957,3740.936,4069.338,127.2518,129.8,2095.5921,212.02
2009/8/6,2698.255,3663.12,4015.421,127.2607,129.81,2101.5196,211.95
2009/8/7,2634.488,3555.095,3893.125,127.362,130.13,2047.5434,211.2
2009/8/10,2611.993,3544.539,3933.047,127.3263,130.25,2110.4247,210.01
2009/8/11,2614.85,3556.375,3953.293,127.3452,130.15,2123.733,209
2009/8/12,2493.481,3397.4,3770.137,127.3309,130.39,2096.3077,207.91
2009/8/13,2528.644,3440.82,3778.14,127.3304,130.34,2155.7644,210.45
2009/8/14,2463.523,3344.462,3609.698,127.3614,130.64,2143.5201,210.15
2009/8/17,2331.718,3140.271,3358.103,127.4181,130.48,2048.1195,207.97
2009/8/18,2342.809,3171.986,3424.775,127.4787,130.35,2061.6502,207.39
2009/8/19,2230.719,3014.568,3247.526,127.5249,130.49,2017.2042,206.6
2009/8/20,2333.486,3144.39,3374.351,127.5892,130.3,2063.0632,208.29
2009/8/21,2367.567,3203.624,3468.042,127.6364,130.34,2037.6988,207.31
2009/8/24,2368.052,3229.6,3541.804,127.7365,130.03,2113.5276,210.03
2009/8/25,2259.55,3109.83,3485.924,127.7517,130.06,2088.8207,208.19
2009/8/26,2292.488,3172.386,3595.115,127.7467,130.49,2105.7235,208.75
2009/8/27,2276.012,3156.301,3629.513,127.7547,130.52,2088.2876,208.6
2009/8/28,2193.518,3046.781,3531.41,127.8376,130.46,2113.5492,209.17
2009/8/31,2046.589,2830.271,3277.997,127.9394,130.37,2053.9037,209.85
2009/9/1,2076.684,2843.7,3245.274,127.9219,129.97,2055.3699,210.22
2009/9/2,2123.505,2890.926,3265.074,127.9383,130.34,1995.8016,210.39
2009/9/3,2230.517,3051.964,3427.442,128.0339,130.11,2033.5024,215.44
2009/9/4,2237.492,3077.142,3489.063,128.0818,130.28,2059.2082,217.34
2009/9/7,2253.805,3104.208,3527.254,128.1742,129.52,2063.4993,218.4
2009/9/8,2294.886,3170.967,3592.806,128.2624,129.55,2069.4309,220.27
2009/9/9,2305,3194.909,3613.41,128.2282,130.19,2081.6991,219.53
2009/9/10,2284.071,3162.914,3581.683,128.1807,130.5,2084.7023,218.44
2009/9/11,2356.98,3238.133,3641.816,128.0893,130.4,2056.6455,219.7
2009/9/14,2384.622,3293.394,3736.576,128.0466,130.19,1987.16,219.2
2009/9/15,2385.33,3302.642,3775.213,128.1122,130.27,1998.3153,220
2009/9/16,2336.615,3258.236,3781.064,128.1433,130.37,2015.6485,223.41
2009/9/17,2383.033,3320.096,3868.667,128.0739,130.51,2023.7272,224.01
2009/9/18,2296.319,3199.689,3739.732,128.0567,130.47,1994.0739,222.69
2009/9/21,2290.256,3208.604,3804.331,127.9379,130.23,2004.0841,220.16
2009/9/22,2233.08,3131.026,3708.199,127.8556,130.59,1995.268,222.16
2009/9/23,2199.085,3060.069,3595.706,127.8291,130.34,1970.3783,222.87
2009/9/24,2234.705,3080.926,3568.669,127.7573,130.23,1973.1179,222.78
2009/9/25,2226.003,3058.528,3536.811,127.7377,129.91,1954.2443,218.86
2009/9/28,2162.153,2972.643,3434.655,127.841,129.11,1911.6364,217.43
2009/9/29,2177.434,2972.286,3372.074,127.8498,129.01,1939.7352,218.33
2009/9/30,2198.407,3004.805,3400.623,127.8442,128.69,1997.2559,219.71
2009/10/9,2308.682,3163.708,3576.444,127.7074,129.37,2040.0651,229
2009/10/12,2293.822,3151.632,3597.863,127.6254,129.42,2061.3386,229.92
2009/10/13,2331.643,3198.517,3659.081,127.4174,129.46,2064.4727,231.3
2009/10/14,2352.241,3227.399,3692.648,127.2534,129.48,2078.307,234.3
2009/10/15,2363.598,3239.643,3704.404,127.2623,129.62,2062.9001,231.97
2009/10/16,2358.968,3241.709,3716.897,127.221,129.4,2070.2324,230.6
2009/10/19,2413.013,3329.158,3808.181,127.251,129.49,2098.9301,232
2009/10/20,2455.184,3377.574,3865.832,127.2824,129.03,2113.0852,234.39
2009/10/21,2450.456,3369.285,3839.947,127.3243,129.04,2095.6051,233
2009/10/22,2428.972,3347.32,3855.768,127.3343,129.36,2103.6532,232.45
2009/10/23,2481.542,3413.252,3908.435,127.229,129.21,2140.7595,233
2009/10/26,2484.524,3414.239,3911.653,127.3071,129.33,2163.1237,231.99
2009/10/27,2413.216,3314.722,3807.976,127.3039,128.9,2148.6666,229.29
2009/10/28,2409.318,3329.327,3846.415,127.2609,129.08,2150.427,229.06
2009/10/29,2349.015,3247.051,3777.505,127.2398,129.52,2102.55,227
2009/10/30,2376.032,3280.372,3827.683,127.3096,128.78,2142.6192,230.45
2009/11/2,2461.621,3392.803,3955.783,127.3564,129.53,2125.9016,229.9
2009/11/3,2487.726,3435.425,4053.212,127.3457,129.42,2122.1796,233.24
2009/11/4,2502.454,3453.888,4083.482,127.334,128.94,2137.5395,237.8
2009/11/5,2505.14,3464.318,4125.781,127.3415,128.83,2127.1253,238.44
2009/11/6,2512.416,3483.021,4145.137,127.351,128.53,2141.7664,239.4
2009/11/9,2518.985,3495.788,4176.188,127.372,128.99,2149.8493,242.76
2009/11/10,2520.571,3503.776,4182.77,127.3713,129.55,2136.9473,241.54
2009/11/11,2511.676,3495.674,4199.549,127.4791,129.11,2150.3216,243.49
2009/11/12,2508.503,3499.992,4213.245,127.559,128.94,2179.5398,246.34
2009/11/13,2523.989,3518.722,4267.008,127.6088,128.62,2187.3896,243
2009/11/16,2601.507,3625.798,4364.973,127.6012,128.94,2212.1598,248.08
2009/11/17,2605.813,3628.354,4387.552,127.6094,128.9,2222.5133,249.39
2009/11/18,2605.836,3630.229,4406.779,127.6855,129.9,2257.4092,250.28
2009/11/19,2602.845,3642.437,4476.138,127.7935,129.4,2257.9839,251.43
2009/11/20,2583.012,3631.013,4508.293,127.8444,129.71,2264.317,251.95
2009/11/23,2594.039,3665.509,4591.339,127.8876,129.6,2308.5603,256.15
2009/11/24,2523.284,3548.08,4347.657,128.0212,129.52,2268.7836,255.5
2009/11/25,2566.214,3629.629,4512.08,128.0368,129.43,2298.2932,259.22
2009/11/26,2459.202,3485.773,4328.408,128.0822,130.24,2291.528,260.6
2009/11/27,2388.942,3382.51,4215.338,128.3659,129.24,2223.318,255.59
2009/11/30,2467.478,3511.669,4405.328,128.4949,129.25,2254.8413,258.25
2009/12/1,2491.901,3560.831,4525.288,128.4102,129.25,2262.2388,259.98
2009/12/2,2513.318,3597.329,4591.384,128.4259,129.75,2290.3652,265.77
2009/12/3,2497.273,3590.876,4621.941,128.3559,129.62,2306.9796,267.7
2009/12/4,2587.146,3643.491,4506.082,128.3931,129.63,2313.369,265.89
2009/12/7,2594.967,3668.832,4581.242,128.3812,129.7,2298.6925,254.5
2009/12/8,2552.67,3624.019,4571.764,128.3059,129.64,2302.3353,255.9
2009/12/9,2495.03,3554.478,4498.152,128.3739,129.94,2262.542,249.08
2009/12/10,2509.747,3577.237,4536.557,128.3464,130.37,2247.1548,248.59
2009/12/11,2507.196,3575.02,4534.763,128.3525,129.7,2260.8989,251
2009/12/14,2553.811,3612.753,4513.594,128.3881,130.29,2281.6069,248.21
2009/12/15,2524.856,3583.341,4523.493,128.3837,130.36,2282.4458,247.5
2009/12/16,2512.577,3560.723,4506.039,128.5341,130.52,2315.5319,248
2009/12/17,2464.802,3480.153,4364.926,128.5326,130.14,2322.5573,248.95
2009/12/18,2424.685,3391.735,4203.48,128.5006,129.78,2337.0676,244.73
2009/12/21,2413.074,3396.622,4256.389,128.5372,129.49,2336.675,246
2009/12/22,2357.269,3305.543,4136.822,128.5289,130.25,2317.7147,241.5
2009/12/23,2370.08,3336.48,4210.173,128.5338,130.26,2332.5483,239.74
2009/12/24,2430.363,3438.817,4345.296,128.5572,130.24,2367.9719,243.54
2009/12/25,2406.597,3424.783,4376.193,128.5465,130.62,2380.7321,245.03
2009/12/28,2446.218,3478.433,4447.205,128.6005,130.22,2405.1978,244.5
2009/12/29,2471.357,3500.737,4463.604,128.6116,129.94,2407.5433,243.28
2009/12/30,2541.806,3558.857,4446.067,128.6319,130.11,2427.8917,241.36
2009/12/31,2553.8,3575.684,4485.255,128.6519,129.88,2457.7512,244.5
2010/1/4,2514.646,3535.229,4510.527,128.633,130.02,2463.8605,243.89
2010/1/5,2543.991,3564.038,4557.475,128.6461,130.51,2495.5329,249.35
2010/1/6,2514.014,3541.727,4550.279,128.7032,129.95,2525.5561,246.87
2010/1/7,2463.758,3471.456,4459.155,128.6368,129.04,2495.0752,250.34
2010/1/8,2466.165,3480.13,4514.452,128.5676,129.29,2483.989,248.08
2010/1/11,2478.81,3482.052,4542.949,128.5874,129.32,2550.3338,254.31
2010/1/12,2508.039,3534.916,4639.632,128.5639,130.09,2531.11,255.16
2010/1/13,2399.642,3421.144,4591.024,128.3986,129.79,2450.2917,249.84
2010/1/14,2422.771,3469.051,4714.1,128.4262,129.93,2485.5226,252
2010/1/15,2427.807,3482.738,4747.648,128.435,130.14,2458.7265,251.84
2010/1/18,2421.188,3500.684,4829.062,128.4907,129.49,2464.6985,251.58
2010/1/19,2432.713,3507.482,4830.016,128.5872,129.74,2495.6679,252.35
2010/1/20,2359.485,3394.434,4651.074,128.7067,130.12,2477.8942,251
2010/1/21,2377.753,3408.574,4667.209,128.7124,130.49,2494.6407,247.5
2010/1/22,2380.055,3366.197,4537.88,128.7902,130.56,2418.5874,244.27
2010/1/25,2353.471,3328.014,4481.16,128.8931,130.78,2425.709,244.8
2010/1/26,2311.447,3242.797,4294.383,129.0173,131.44,2385.2584,243.84
2010/1/27,2264.605,3198.566,4267.113,129.1158,130.82,2377.8259,242.91
2010/1/28,2252.61,3206.57,4336.381,129.1861,130.95,2311.282,241
2010/1/29,2243.994,3204.155,4374.649,129.3397,131,2264.7178,239.7
2010/2/1,2208.936,3152.707,4331.366,129.5646,130.96,2246.2667,239.61
2010/2/2,2214.033,3146.189,4301.768,129.7153,131.22,2241.8079,244.1
2010/2/3,2277.798,3230.715,4363.079,129.9378,131.4,2303.6389,246.78
2010/2/4,2261.358,3218.802,4408.441,129.851,131.4,2255.6704,243.8
2010/2/5,2219.6,3153.087,4311.293,130.0338,131.45,2191.2067,235.31
2010/2/8,2211.135,3150.988,4310.894,130.0739,131.49,2198.9969,235.6
2010/2/9,2229.038,3169.19,4311.891,130.0972,131.95,2224.5071,236.55
2010/2/10,2259.99,3214.13,4366.25,130.1444,131.9,2272.2451,237.47
2010/2/11,2265.138,3220.398,4356.517,130.223,131.83,2303.0891,237.49
2010/2/12,2284.386,3251.278,4416.219,130.2426,131.52,2339.4244,239.73
2010/2/22,2269.045,3233.345,4419.547,130.0633,131.97,2401.3421,246.59
2010/2/23,2227.952,3198.634,4459.155,130.0595,132.1,2403.9855,245.29
2010/2/24,2251.7,3244.483,4556.281,130.1667,131.95,2385.2203,242.5
2010/2/25,2282.64,3292.128,4629.965,130.3948,132,2364.9748,240.55
2010/2/26,2274.325,3281.666,4634.671,130.9049,132.34,2369.2789,243.54
2010/3/1,2311.075,3324.423,4686.266,131.1311,132.61,2401.6065,245.35
2010/3/2,2302.185,3311.236,4690.293,131.2365,132.68,2339.6182,245.09
2010/3/3,2311.841,3335.081,4758.434,131.4959,133.07,2355.4527,249
2010/3/4,2261.926,3250.573,4586.523,131.3342,133.06,2344.1932,248.9
2010/3/5,2267.939,3259.764,4604.586,131.4434,133.15,2360.711,248.78
2010/3/8,2284.682,3286.178,4654.583,131.5799,133.15,2405.0406,249.7
2010/3/9,2302.393,3305.863,4660.126,131.6048,133.16,2389.0628,245.58
2010/3/10,2292.503,3279.694,4598.994,131.6352,133.17,2398.9292,246.94
2010/3/11,2300.043,3276.705,4562.872,131.4396,133.18,2356.7891,243.72
2010/3/12,2274.532,3233.126,4492.861,131.416,132.27,2358.783,244.94
2010/3/15,2240.731,3183.183,4454.76,131.3868,132.56,2301.3832,243.64
2010/3/16,2261.515,3203.971,4491.465,131.4073,132.93,2316.4434,245.15
2010/3/17,2307.083,3273.916,4616.053,131.6789,132.88,2362.1008,248.3
2010/3/18,2294.947,3267.555,4630.953,131.7866,132.67,2339.6925,246.87
2010/3/19,2310.546,3293.871,4663.903,131.7917,133,2368.9692,247.29
2010/3/22,2316.631,3302.628,4690.198,131.6992,132.73,2348.5452,244.2
2010/3/23,2292.004,3275.573,4658.626,131.6681,132.9,2337.8178,243.37
2010/3/24,2291.833,3276.669,4683.065,131.7258,132.76,2334.5837,243.5
2010/3/25,2259.141,3229.128,4620.749,131.6257,132.85,2351.8492,242.02
2010/3/26,2292.673,3275.002,4686.931,131.4971,132.74,2374.7208,243.2
2010/3/29,2363.976,3358.54,4723.611,131.4395,133.13,2401.1866,244.77
2010/3/30,2368.51,3366.708,4744.423,131.2697,132.46,2396.3858,244.97
2010/3/31,2350.818,3345.607,4756.157,131.3925,132.49,2378.1018,244.57
2010/4/1,2376.597,3391.935,4827.214,131.4357,132.52,2401.1056,245.48
2010/4/2,2379.194,3407.346,4843.175,131.361,132.62,2417.5102,246.87
2010/4/6,2378.575,3405.145,4852.904,131.4463,132.47,2445.2924,247.53
2010/4/7,2362.281,3386.949,4863.639,131.2543,132.37,2443.9462,249.8
2010/4/8,2325.672,3346.744,4864.922,131.033,133.39,2408.2504,251.4
2010/4/9,2345.754,3379.17,4939.176,131.024,132.71,2430.0485,253.87
2010/4/12,2317.383,3351.478,4976.38,131.0697,132.85,2439.5628,255.69
2010/4/13,2364.837,3391.716,4919.873,131.2269,132.69,2428.6397,253.39
2010/4/14,2366.611,3403.707,4977.508,131.208,133.02,2440.4651,253.65
2010/4/15,2366.572,3394.574,4914.747,131.2478,133.19,2441.4402,253.5
2010/4/16,2329.12,3356.332,4898.67,131.3099,133.14,2433.71,253.39
2010/4/19,2210.82,3176.423,4688.836,131.606,133.35,2353.4595,248.85
2010/4/20,2204.812,3173.374,4749.934,131.7591,133.32,2382.5836,250.59
2010/4/21,2238.501,3236.679,4893.978,131.7773,133.28,2382.9396,251.45
2010/4/22,2196.224,3201.541,4902.405,131.8372,133.31,2367.9397,252.42
2010/4/23,2185.155,3190.003,4864.164,131.968,132.92,2367.7241,251
2010/4/26,2170.319,3171.997,4866.553,132.1685,133.92,2386.7116,254.3
2010/4/27,2131.841,3108.409,4739.269,132.1965,133.27,2350.4786,253.49
2010/4/28,2126.529,3097.353,4714.432,132.2931,133.41,2300.5096,255.15
2010/4/29,2124.392,3060.064,4561.4,132.3182,133.33,2304.5188,256.24
2010/4/30,2149.453,3067.365,4438.681,132.3737,133.34,2311.5896,257.26
2010/5/4,2109.812,3019.449,4434.131,132.3334,133.55,2290.5419,258.13
2010/5/5,2110.045,3036.394,4564.807,132.301,133.58,2254.7367,256.88
2010/5/6,2007.012,2896.856,4419.781,132.3817,133.52,2229.114,257.64
2010/5/7,1980.168,2836.789,4350.758,132.7794,133.7,2172.9723,263.63
2010/5/10,2007.522,2858.233,4269.108,132.7566,133.95,2219.2713,263.09
2010/5/11,1967.66,2800.817,4144.352,132.8023,133.87,2182.2524,265.2
2010/5/12,2001.131,2818.16,4042.516,132.9485,133.85,2190.5511,270.63
2010/5/13,2041.556,2886.911,4157.842,133.0255,134.04,2210.4462,271.8
2010/5/14,2019.73,2868.023,4184.841,133.036,133.98,2178.2116,271.54
2010/5/17,1927.692,2714.715,3915.752,133.3207,134.34,2089.1107,271.83
2010/5/18,1968.37,2771.348,3972.154,133.5515,134.52,2103.6415,266.79
2010/5/19,1956.22,2762.174,3977.377,133.8184,135.04,2083.8714,266.7
2010/5/20,1925.244,2726.022,3901.257,133.6768,134.85,2099.3548,261.24
2010/5/21,1943.429,2768.791,3982.385,133.75,134.73,2081.5773,259.8
2010/5/24,2007.763,2873.469,4163.477,133.6287,134.49,2128.8979,261.89
2010/5/25,1958.458,2813.943,4133.346,133.6995,134.87,2089.2421,261.29
2010/5/26,1957.943,2813.944,4144.662,133.706,134.64,2119.2325,265.2
2010/5/27,1982.952,2859.979,4218.637,133.6444,134.83,2139.8111,266.06
2010/5/28,1973.622,2850.302,4235.322,133.5968,134.88,2153.4033,266.64
2010/5/31,1926.109,2773.264,4104.364,133.5969,134.63,2139.8366,266.01
2010/6/1,1911.432,2744.162,4025.789,133.3533,134.64,2110.9281,267.69
2010/6/2,1907.902,2757.527,4083.616,133.4177,134.96,2085.4335,268.5
2010/6/3,1895.147,2736.076,4053.985,133.5437,134.88,2090.3848,268.87
2010/6/4,1894.45,2744.391,4089.035,133.5952,134.93,2064.8024,264.66
2010/6/7,1853.363,2695.715,4072.568,133.6927,134.84,1968.2311,267.21
2010/6/8,1845.13,2699.336,4109.317,133.6477,134.71,1975.3729,272.28
2010/6/9,1906.896,2782.133,4211.881,133.5114,134.94,2010.9152,271.35
2010/6/10,1873.824,2750.023,4223.566,133.4352,135.42,2009.0256,269.62
2010/6/11,1883.196,2758.866,4197.995,133.3135,136.22,2035.8688,268.92
2010/6/17,1882.133,2742.733,4145.243,133.3483,136.83,2034.1217,271.3
2010/6/18,1870.871,2696.166,3972.286,132.8142,137.39,2017.2389,272.97
2010/6/21,1933.616,2780.663,4087.017,132.8186,136.86,2085.3845,276.09
2010/6/22,1930.002,2783.72,4119.722,132.9126,136.35,2062.4336,271.54
2010/6/23,1913.626,2758.495,4094.568,132.837,136.4,2060.4697,272.3
2010/6/24,1914.646,2757.498,4095.295,132.8705,136.6,2077.323,270.14
2010/6/25,1915.91,2736.287,4028.433,133.0057,136.54,2065.7547,272.19
2010/6/28,1910.469,2716.777,3961.382,133.2798,136.68,2079.0146,273.93
2010/6/29,1833.037,2592.019,3736.982,133.4789,136.72,2039.809,270
2010/6/30,1819.109,2563.07,3664.464,133.6043,136.96,2025.7455,271.44
2010/7/1,1799.881,2526.071,3606.593,133.6918,136.82,1999.8392,270.52
2010/7/2,1812.58,2534.105,3585.576,133.7189,136.93,2029.2999,263.82
2010/7/5,1797.66,2512.651,3563.882,133.7492,136.73,2035.2439,264.71
2010/7/6,1826.395,2562.902,3665.334,134.1151,136.86,2031.0984,263.86
2010/7/7,1829.557,2580.477,3718.662,134.1504,137.03,2028.7406,260.13
2010/7/8,1828.131,2575.921,3698.342,134.1592,136.82,2040.9783,263.18
2010/7/9,1870.303,2647.104,3807.604,134.1259,136.66,2053.3044,261.83
2010/7/12,1887.671,2676.218,3849.52,134.2383,137.42,2031.953,263.3
2010/7/13,1859.152,2634.593,3788.751,134.5375,137.49,2007.9767,261.88
