代码,名称,净资产,少数股权,资产负债率%%,流动资产,固定资产,无形资产,流动负债,公积金,存货,应收帐款,营业收入,营业成本
002535,林州重机,321851.03,17497.34,56.27,455445.19,166555.95,31444.08,406721.81,207147.2,85303.57,112324.72,77334.96,69335.57
002536,西泵股份,175303.63,1587.2,43.3,172245.52,106614.9,16899.3,108565.45,131807.3,50572.62,38408.9,94945.96,73648.75
002537,海立美达,148168.97,27797.89,40.43,155805.05,71769.95,36904.19,113349.75,77772.21,46668.51,53913.88,111592.15,96673.52
002538,司尔特,185562.11,0,50.08,236405.55,91202.03,23800.07,152436.06,47193.05,59295.45,11135.3,159974.81,131187.13
002539,新都化工,234972.95,19512.85,68.7,302162.56,311516.25,54034.63,451456.06,128322.02,101829.24,28809.45,290114.72,241314.3
002540,亚太科技,260491.45,0,12.72,199393.09,53171.73,14618.97,33370.48,71100.31,19705,44422.87,119853.38,93572.05
002541,鸿路钢构,243649.47,5.04,66.24,554108.56,120832.4,23906.77,468904.84,119574.7,256559.59,175001.88,150027.8,119551.67
002542,中化岩土,171974.55,1314.93,46.99,218003.27,62712.3,8078,152532.52,33359.96,113119.86,79716.65,83544.15,62209.55
002543,万和电气,270308.13,0,30.66,249497.8,77736.05,26059.56,112083.92,124897.3,56816.51,34805.03,212363.52,147209.72
002544,杰赛科技,113658.92,114.7,59.88,220916.38,44999.15,5587.91,130233.51,21657.85,49714.96,98071.72,76891.09,59890.93
002545,东方铁塔,287642.09,2368.79,29.37,239257.25,49659.37,20855.68,120045.01,152845.36,80266.68,66837.18,49536.57,39873.55
002546,新联电子,130521.22,7652.68,17.39,126072.11,30643.5,5398.83,27052.4,47660.32,8829.11,42122.21,32797.8,19599.96
002547,春兴精工,176648.25,1001.15,37.57,155561.7,90222.5,10682.88,106913.21,114690.22,36165.12,46518.78,106013,84081.18
002548,金新农,81365.21,2811.07,40.02,84054.78,22943.09,4946.23,55766.78,30329.09,12020.96,29916.86,126751.27,112267.38
002549,凯美特气,79593.25,1393.08,35.05,44274.26,44473.89,6585.74,31158.88,2177.45,2845.8,4619.75,2765.45,5009.45
002550,千红制药,214017.91,2316.62,11.56,197517.31,10425.96,8506.19,24795.77,70661.31,15378,13230.8,33090.9,11365.11
002551,尚荣医疗,141269.94,10384.5,47.15,205246.06,24216.21,15191.07,117935.51,68188.36,35090.01,82895.45,86719.06,67223.56
002552,宝鼎重工,80943.63,0,26.06,53302.06,41437.93,4453.1,26266.33,34037.28,15140.05,13515.65,15260.1,12677.36
002553,南方轴承,62964.91,0,7.79,43165.17,13928.67,783.35,5321.51,5651.9,5728.24,7110.07,15194.74,10131.82
002554,惠博普,205739.23,6483.46,27.01,156763.55,38588.12,3012.86,77037.15,105222.26,10763.8,86640.72,70803.15,49782.37
002555,顺荣三七,284732.13,39997.59,20.8,184563.88,32742.58,9518.98,84781.36,170108.86,8043.2,39316.1,214930.66,84051.18
002556,辉隆股份,212108.05,18207.15,63.33,453456.84,46450.3,17323.17,390307.38,104675.07,116558.92,29528.91,544637.5,518573.81
002557,洽洽食品,263447.5,7807.7,28.92,237025.84,82986.5,17856.96,105964.81,158845.42,60921.98,8454.96,150454.77,101881.43
002558,世纪游轮,61144.25,0,6.73,22632.6,42413.43,120.4,4412.37,40424.62,10732.37,1919.31,21713.42,17902.35
002559,亚威股份,129020.35,2121.51,21.19,108059.47,34098.92,11701.69,29382.89,58153.51,30196.38,14745.11,48352.65,35425.56
002560,通达股份,139647.36,21998.24,23.41,111154.57,20236.82,11175.46,48787.75,94742.38,21212.05,33267.43,44781.46,39140.9
002561,徐家汇,184474.56,2034.6,16.76,117109.85,60510.86,40247.8,31436.49,52352.23,2625.74,439.76,103356.5,72405.53
002562,兄弟科技,83515.25,1709.78,26.22,53002.88,48257.12,8646.78,29558.55,42505.51,15765.02,14715.35,41223.82,31710.93
002563,森马服饰,825537.13,2038.05,16.63,706416.56,144539.48,14807.74,129494.52,379571.09,140470.88,59210.96,336939.41,211342.34
002564,天沃科技,293810.25,5559.6,58.35,468085.91,200908.81,30917.61,277147.75,152714.88,128259.47,221904.91,104523.5,80029.3
002565,上海绿新,169394.66,18704.6,42.11,144996.63,63116.78,16165.29,119669.75,59760.82,52211.1,48420.01,76002.65,54882.88
002566,益盛药业,176913.23,2065.13,35.19,235641.55,27903.47,1792.75,93684.43,82973.65,129619.02,28383.4,45575.78,14165.75
002567,唐人神,175848.52,23540.52,45.58,143826.52,128305.92,23706.42,135391.95,75585.72,67272.7,8492.37,459863.19,420113.09
002568,百润股份,155699.09,0,26.54,152791.27,32466.46,9607.15,55392.69,21396.47,15840.48,6562.74,168804.52,36349.1
002569,步森股份,50127.34,17.35,34.48,54962.43,15522.07,3295.73,26392.44,31881.38,21789.43,7825.22,17931.21,11325.57
002570,贝因美,346286.91,-1412.43,26.17,247247.8,162779.61,18319.31,119795.26,118346.17,105460.6,38622.21,177261.72,81143.49
002571,德力股份,158712.61,13.36,26.23,94072.18,64431.03,9177.12,44025.12,90377.38,31163.25,27463.9,43160.95,32682.51
002572,索菲亚,194782.42,12669.49,25.25,138297.91,54752.35,19345.09,61187.61,81470.65,17749.4,7386.11,115846.77,74296.09
002573,清新环境,255232.47,13565.65,48.2,179475.34,203881.81,5941.1,168885.75,66571.31,28732.69,73410.34,95520.34,62104.55
002574,明牌珠宝,305843.38,177.46,37,462818.59,8899.87,5463.85,70587.85,165074.23,151951,72484.9,327264.63,303539.75
002575,群兴玩具,88928.07,0,10.02,33091.3,41541.15,10207.42,9706.92,15371.74,8746.28,18167.5,17131.07,13428.2
002576,通达动力,84473.07,1101.35,24.83,80387.36,28103.44,4726.08,28271.81,54705.85,22782.7,20524.76,42759.1,38623.14
002577,雷柏科技,141212.8,6798.06,23.99,91370.6,29878.9,3037.36,46038.87,98571.81,11428.62,9986.17,23034.52,14968.38
002578,闽发铝业,96883,878.71,26.86,49605.03,49739.45,13039.16,31325.74,32237.02,24235.51,9199.92,52000.1,47581.9
002579,中京电子,63142.03,292.07,43.92,33378.96,59196.19,2264.48,41740.68,14640.12,9175.42,14269.11,24917,21341.67
002580,圣阳股份,106658.22,0,41.15,127917.07,43330.3,6609.62,52520.96,61969.11,27376.53,62998.76,65584.42,52696.8
002581,万昌科技,80075.3,0,3.04,63320.32,14779.25,3340.05,2293.5,43447.96,2780.6,4671.01,19342.13,11841.17
002582,好想你,142087.38,0,35.59,81037.5,49208.8,9365.24,22927.32,83548.61,30611.45,16835.75,57932.61,32110.2
002583,海能达,199541.41,0,44,194454.38,99518.15,25466.76,106973.11,87968.88,49598.15,98197.61,73096.13,35534.28
002584,西陇化工,114744.42,3099.08,31.94,95713.47,32540.73,7320.22,53322.17,58198.01,29384.84,28884.33,107628.82,87484.81
002585,双星新材,517431.41,0,11.12,283870.69,191346.47,9812.66,64720.46,363673.84,88113.57,20472.15,103645.38,93090.92
002586,围海股份,153977.06,5823.1,59.01,212224.77,20699.21,2410.46,186492.34,41947.01,4687.6,77985.22,85291.15,74083.67
002587,奥拓电子,57406.56,314.6,14.97,47232.9,14538.55,2151.71,9312.58,2776.45,10558.48,11421.2,14399.5,8201.75
002588,史丹利,330966.78,16949.63,35.93,304482.25,128040.26,42743.1,175225.05,86404.96,107588.86,888.96,333638.28,258007.41
002589,瑞康医药,307834.31,2809.87,58,658339.13,41804.81,7530.06,428915.84,213978.84,83431.93,361260.75,450110.69,406694.59
002590,万安科技,77303.49,3149.32,57.53,120114.82,46799.05,14731.07,105631.42,6577.5,28524.43,29955.47,81301.96,62053.9
002591,恒大高新,76414.84,2501.37,14.58,60994.45,12162.82,4679.51,11892.38,30507.49,6064,28257.3,8536.87,6091.46
002592,八菱科技,137233.38,127.95,13.72,83996.06,16955.26,5762.06,18454.73,65754.11,9551.07,8296.96,30751.99,23295.05
002593,日上集团,173771,0,46.79,231941.05,65981.05,12597.65,142299.09,119686.36,105308.45,40761.05,65682.59,53777.38
002594,比亚迪,2583937,358526.09,69.11,3928004,2966465.75,869141.88,5161673,1029827.69,1325060.25,1484722.63,3158236.5,2607575
002595,豪迈科技,267575.63,0,12.08,174080.27,100724.4,20113.9,35184.7,50634.4,45047.43,62975.05,107470.95,60470.86
002596,海南瑞泽,135345.5,2284.63,32.5,106263.55,47987.78,22194.5,34240.73,81453.43,9647.3,74503.43,55185.46,48154.1
002597,金禾实业,196755.09,19864.07,38.22,182908.22,125109.85,11715.95,89079.31,50959.28,53324.94,13597.8,158688.38,133243.02
002598,山东章鼓,72740,0,25.84,66500.13,22742.85,3039.1,22511.75,21169.92,21329.57,19462.31,21724.92,13354.42
002599,盛通股份,59871.13,28.41,51.15,47217.93,52886.25,6647.05,54684.23,27160.7,17266.05,20841.93,33385.53,27575.88
002600,江粉磁材,121814.25,14462.62,56.96,206587.41,77137.55,8667.2,178546.31,45177.71,37611.01,61868.08,161526.56,148536.61
002601,佰利联,239183.67,5719.87,57.49,245202.8,158445.47,13994.73,326279.5,139168.52,57284.82,44692.8,132139.66,107309.65
002602,世纪华通,371993,854.35,18.26,140655.36,96330.34,20420.51,83269.46,189498.98,42298.85,52785.63,125522.17,90081.3
002603,以岭药业,472217.69,0,14.08,235642.8,142617.77,34160.28,59599.82,167196.31,78270.25,62989.01,170545.56,62264.73
002604,龙力生物,187494.27,418.82,26.98,138906.23,52473.01,12114.07,56924.32,89642.96,16159.72,9996.75,37089.15,27147.86
002605,姚记扑克,101210.09,5437.1,29.02,74104.43,21568.72,7803.13,42294.56,16354.62,24125.45,4088.93,43855.65,30495.72
002606,大连电瓷,70273.57,2617.7,47.48,80320.92,44680.19,9756.42,53585.86,30383.48,35769.26,31414.83,18183.25,13379.55
002607,亚夏汽车,80896.53,3675.35,75.54,172390.06,74497.61,64638.28,218478.38,20232.17,77898.32,4011.9,246480.55,230452.17
002608,*ST舜船,-14924.45,-95.55,101.78,551912.38,246423.95,8912.96,671034.75,51993.1,273785.34,16130.8,102740.34,100110.81
002609,捷顺科技,83028.42,213.46,23.34,71030.57,10321.71,25875.06,20902.5,1619.31,12947.17,7931.12,20844.14,9632.07
002610,爱康科技,234691.95,8786.73,74.28,330245.28,441556,18777.1,504833.81,140499.22,22325.34,155714.52,136863.45,109271.36
002611,东方精工,92699.21,12909,46.69,105685.07,42384.53,22285.1,52115.85,5404,33521.4,17224.93,48453.51,35845.98
002612,朗姿股份,229416.7,0,29.55,220439.16,35330.94,13967.02,96237.56,165174.94,47816.28,8650.12,56941.98,23051.32
002613,北玻股份,149317.55,10602.67,20.52,121033.21,60304.92,11801.95,40294.55,43691.7,24695.1,29220.73,40000.15,28121.22
002614,蒙发利,220995.63,332.51,33.91,240133.42,56561.9,26549.65,89476.99,110109.82,43921.06,28823.38,121412.02,81076.06
002615,哈尔斯,61469.13,0,20.6,36152.14,27074.71,6002.45,15835.67,25302.14,14604.15,12567.13,33697.53,23798.93
002616,长青集团,165213.06,0,36.73,86258.18,94396.06,35274.37,63393.98,94573.46,24033.42,26653.25,72206.28,54786.26
002617,露笑科技,87952.34,1616.56,60.38,123262.42,46823.03,11500.69,100723.67,52542.4,20426.03,57527.01,110606.15,95925.75
002618,丹邦科技,161442.77,0,29.28,74761.5,78101.77,12849.03,39228.9,107726.96,5561.49,22346.17,20892.25,12977.88
002619,巨龙管业,310797.56,1333.42,13.44,84386.05,34555.26,10053.71,46956.21,263897.78,21103.55,35443.37,20585.88,6923.12
002620,瑞和股份,105473.57,0,51.53,179959.56,15372.8,1126.32,111960.65,56274.25,12906.42,112124.9,81721.46,70047.93
002621,三垒股份,109960.86,370.07,3.44,98076.55,7091.33,7386.88,3928.56,50795.21,8038.05,1990.2,7926.58,4681.66
002622,永大集团,110728.05,0,23.21,72442.05,10618.35,5814.25,33213.48,42062.09,10222.96,3251.57,5031.75,2231.4
002623,亚玛顿,214783.02,0,18.66,139417.61,58268.55,15875.05,41552.57,148672.02,19242.68,23735.51,47280.55,39253.76
002624,完美环球,77591.5,5901.5,62.82,178506.52,771.14,338.05,61290.8,2275.1,46739.94,58726.6,24767.7,12205.71
002625,龙生股份,49946.68,0,22.38,21770.25,12826.61,6076.41,13662,2804.03,3341.35,12262.15,20440.17,15200.92
002626,金达威,142032.77,8553.3,21.51,106400.61,51151.09,12618.63,10977.35,26921.94,26012.01,17840.81,54568.8,32671.52
002627,宜昌交运,89834.32,16699.7,46.81,95317.13,70470.28,20117.65,74477.15,41512.19,14535.07,3103.23,70806.3,60479.05
002628,成都路桥,260661.34,0,56.92,420337.41,7347.68,320.35,298567.03,83869.86,86393.7,94113.27,52273.57,45144.65
002629,仁智油服,70276.06,1345.2,19.28,64750.2,11870.17,2190.21,17105.64,8860.48,6476.31,41588.28,9982.32,10622.61
002630,华西能源,285727.53,2126.28,65.09,601813.69,98590.88,9856.9,450767.59,162420.13,310032.72,204448.72,170122.72,135565.13
002631,德尔家居,149239.06,1491.93,11.44,98116.88,32088.22,16247.75,19469.89,40838.71,17915.89,850.1,36121.03,22852.28
002632,道明光学,137325.16,0,8.59,78976.99,49031.01,9609.42,8837.48,84352.28,16239.12,8807.37,23016.31,15958.61
002633,*ST申科,49837.37,0,34.48,40427.43,24746.38,4588.51,24047.92,29935.21,12192.16,17048.42,10888.57,9156.05
002634,棒杰股份,65702.55,0,14.11,36025.07,19386.61,5850.96,10398.44,34607.17,8010.31,5828.81,15773.47,11564.74
002635,安洁科技,209753.3,1668.31,31.14,188941.13,73093.11,19246.3,86316.07,124955.36,24974.26,35387.9,63298.16,46174.14
002636,金安国纪,137226.72,0,45.22,169205.69,74369.57,5655.93,112029.8,19133.28,19227.01,67289.06,124737.95,112181.86
002637,赞宇科技,116449.1,5245.8,39.78,106279.13,59926.26,8240.49,73688.4,62695.82,39796.78,16345.74,138634.97,125228.61
002638,勤上光电,223547.66,1994.28,29.6,252945.13,34892.64,11539.62,41841.15,133409.19,23820.75,62440.28,44255.82,32072.85
002639,雪人股份,157656.94,6850.72,32.2,118880.21,70656.68,20897.38,69601.95,114044.82,32256,25703.76,36983.98,27676
002640,跨境通,190038.38,-57.45,20.83,128310.45,3846.03,2192,49460.14,139643.05,35445.75,29183.74,120321.86,51839.1
002641,永高股份,226958.17,0,39.5,177306.17,115925.36,30182.43,115511.07,40686.51,59689.05,50297.81,150904.81,106288.86
002642,荣之联,251464.95,9149.42,17.06,157320.59,25203.25,13491.1,48299.28,173286.72,26413.24,71841.68,63992.58,40739.7
002643,万润股份,240322.45,797.42,10.91,166503.3,60558.55,6903.5,28522.99,162986.06,38770.09,10381.6,61513.85,40820.19
002644,佛慈制药,120963.77,0,20.66,105466.72,15719.87,10491.6,11829.37,63440.75,13502.75,10078.44,16375.7,12125.41
002645,华宏科技,68638.46,1849.85,16.52,52718.18,21842.02,5693.64,12532.38,31285.13,13903.76,7857.33,12263.95,9655.66
002646,青青稞酒,229624.72,-0.09,23.04,194401.59,49955.96,17242.89,66587.32,85475.59,48541.57,852.3,72281.06,24114.76
002647,宏磊股份,99280.93,12779.55,56.77,208170.17,27502.95,8785.19,138769.66,50899.32,56037.35,95807.38,185489.02,179043.16
002648,卫星石化,346695.75,0,55.52,297138.5,398326.78,28660.96,345732.03,148578.13,55962.48,23059.8,218267.13,212366.25
002649,博彦科技,163916.06,12.1,24.07,114557.32,29131.7,13490.72,34123.82,102004.8,1.8,47136.15,84606.43,55767.05
002650,加加食品,184280.42,0,24.41,74192.8,32612.77,9045.32,55036.25,89758.55,22346.65,5186.93,90771.46,63695.13
002651,利君股份,177664.2,0,19.71,190170.72,21386.32,5922.56,42122.84,93659.53,20032.95,23719.17,22950.46,12525.5
002652,扬子新材,60588.3,5046.08,63.72,131144.97,36331.05,1578.35,107758.8,8909.28,29540.4,26584.99,75870.93,66271.53
002653,海思科,210603.84,0,24.85,162980.88,39696.8,9658.32,65278.01,2792.73,7477.32,1808.13,55315.66,17357.42
002654,万润科技,126475.86,170.36,34.27,108600.11,50187.09,8148.3,62359.11,79078.25,18272.75,33929.35,30811.9,21473.59
002655,共达电声,62185.55,218.88,41.26,53625.15,33608.9,12657.28,43014.81,6423.6,17148.39,18874.95,32317.71,24307.03
002656,卡奴迪路,122426.25,7930.25,48.23,157095.95,10330.87,5854.64,54863.21,53480.9,42523.93,15811.02,37294.3,14697.85
002657,中科金财,157556.52,400.06,33.07,110496.35,8431.28,13680.92,51317.44,83913.36,36499.95,10015.21,61335.36,43662.4
002658,雪迪龙,139984.88,381.88,13.87,133786.84,13302,3776.2,20937.92,24627.42,32946.76,36014.67,36271.9,19503.42
002659,中泰桥梁,59146.96,3394.91,68.77,113358.17,34547.62,5275.75,112792.9,18444.34,64723.4,18468.57,23479.8,21095.48
002660,茂硕电源,83200.82,10805.62,40.81,88417.42,43182.8,1734.74,64102.26,47529.45,14266.85,37525.78,32544.21,27110.27
002661,克明面业,75041.9,0,34.63,51301.9,36984.46,5527.3,33838.56,43032.9,6978.1,17474.45,80350.11,62062.63
002662,京威股份,414450.72,4761.7,12.38,253383.7,109881.65,31484.95,57577.88,209147.31,81852.46,61786.57,172663.84,119773.61
002663,普邦园林,374683.91,392.65,30.79,470585.56,17982.6,530.81,97233.4,106197.06,241064.3,102789.28,114596,85938.18
002664,信质电机,136849.02,1342.97,20.83,114724.11,33766.12,7093.42,36216.57,43759.98,23303.39,39378.09,76638.8,58598.88
002665,首航节能,267315.16,22323.8,37.03,301208.97,46595.56,66867.25,128032.1,130206.82,33855.96,135086.3,43015.07,24480.73
002666,德联集团,258408.22,553.93,13.23,232737.34,32322.05,15189.32,38768.89,135926.61,61608.61,21314.11,86377.46,68148.68
002667,鞍重股份,76614.86,93.14,12.69,69143.24,10777.32,3862.63,8707.96,32896.12,14053.13,15131.98,7810.7,3990.81
002668,奥马电器,160100.44,0,57.83,272411.38,68875.02,7147.56,216681.3,45101.35,72582.5,97367.65,262777.66,197005.11
002669,康达新材,66726.15,0,17.81,53902.65,18545.6,3802.98,14168.61,22952.78,9397.75,23529.27,35249.3,22874.9
002670,华声股份,77542.88,296.89,39,91315.68,30792.55,3631.48,49583.01,42908.96,19616.51,42979.46,59718,50864.2
002671,龙泉股份,147630.67,0,40.79,159010.34,52190.4,18695.07,77687.4,65879.34,30486.8,77030.65,23278.96,14063.52
002672,东江环保,259270.09,41619.75,51.1,247516.22,90444.36,72133.68,209179.98,35995.07,32430.7,61136.94,111886.67,74312.81
002673,西部证券,1163456.25,5604.06,80.52,0,17013,12762.46,0,544138.06,0,0,301529.59,0
002674,兴业科技,159128.36,0,41.26,203917.86,53902.21,4654.87,111731.38,71962.52,114076.57,32157.1,94725.06,86176.18
002675,东诚药业,119288.22,1542.08,17.69,87743.03,32375.55,6696.91,23870.24,57380.03,31588.4,20915.05,37774.28,25587.32
002676,顺威股份,107435.27,2131.03,37.95,112404.15,42086.6,10689.13,61700.03,62074.21,28172.18,42900.89,74788.28,60182.5
002677,浙江美大,94195.21,0,11.04,67097.71,18625.6,6307.66,11364.98,27237,3993.23,1973.81,18881.53,9397.33
002678,珠江钢琴,186287.31,1128.21,22.67,151047.56,55660.8,8107.49,38528.85,31810,75941.71,30727.24,70709.63,49004.25
002679,福建金森,68709.46,37.88,56.8,139272.88,3112.05,1348.05,30720.72,34162.59,85460.71,2746.5,6799.1,1774.1
002680,黄海机械,70891.43,0,6.79,62112.11,11238.61,2060.9,4206.7,39407.12,19761.76,4096.26,4396.46,2820.55
002681,奋达科技,228867.2,116.89,20.59,146595.7,29201.36,7543.62,44885.76,111984.57,21786.64,39949.28,70819.52,52287.55
002682,龙洲股份,106564.72,30291.05,60.7,149250.41,77998.15,53783.69,178710.81,29336.93,17714.26,30914.36,101811.35,86022.07
002683,宏大爆破,207670.98,40722.1,37.61,271952.81,73197.07,9525,139173.61,124969.82,105549.01,88124.61,116745.8,87165.71
002684,猛狮科技,84011.96,4181.6,32.26,49580.69,30994.26,10509.55,39381.75,38580.05,18098.34,5619.02,25071.89,20520.9
002685,华东重机,80105.5,1793.85,31.66,92145.57,16551.74,5765.87,37947.45,7782.72,31523.15,27536.25,63874.96,58089.44
002686,亿利达,82892.06,7165.07,25.66,63524.43,19100.22,10064.19,29095.6,22430.9,12459.49,23555.97,34904.69,22832.5
002687,乔治白,96153.65,2192.88,22.54,52235.62,59043,6624.72,27420.53,36338.87,15475.3,21480.72,30752.21,15616.7
002688,金河生物,97970.49,954.95,41.7,94449.05,46403.26,21886.8,40558.96,49801.55,35584.28,15059.54,55134.81,39440.21
002689,博林特,132839.27,-393,49.54,159315.72,63777.63,29423.55,110649.22,12880.73,26880.46,83571.86,75625.63,47465.21
002690,美亚光电,174452.2,337.07,9.04,164219.3,22639.6,3179.3,12005.11,39673.51,9420.1,16956.4,31660.78,13833.1
002691,冀凯股份,83569.22,0,13.3,75424.36,6789.86,7875.12,10005.78,44227.85,28105.5,23135.17,11587.28,5434.5
002692,远程电缆,134702.45,10320.11,54.39,238978.13,49149.9,6411.83,172594.81,54271.21,64164.69,127462.4,138755.27,114455.65
002693,双成药业,95828.13,0,24.6,29826.1,21550.96,8231.48,28464.9,34176.44,5414.12,1539.04,8804.35,3984.4
002694,顾地科技,105432.21,3659.62,54.93,143225.45,74209.57,13220.72,120180.52,34785.64,36632.26,54918.05,91186.65,72893.18
002695,煌上煌,150414.19,2629.96,14.88,118771.25,32324.13,8661.51,22423.05,94371.09,23630.68,5450.2,58395.15,40293.28
002696,百洋股份,93149.9,0,43.07,92696.22,53061.8,9106.26,64494.36,46820.73,19415.27,24035.46,72000.25,64228.92
